kepid,av_training_set,av_pred_class,tce_ror,av_vf_afp,tce_incl,tce_duration,tce_sma,tce_ldm_coeff4,tce_model_snr,tce_ingress,tce_max_sngle_ev,tce_impact,tce_depth,av_vf_ntp,av_pp_ntp
9899416,AFP,AFP,0.008330099,96.8402,83.76,2.315,0.02048,-0.0239684,12.8,0.02024,7.651,0.2352,78.92,3.0511,0.7548
9899421,AFP,AFP,0.0083801987,88.9181,89.81,2.262,0.03637,-0.482748,12.84,0.0188,9.341,0.01476,89.19,6.1272,2.0078
9899449,AFP,AFP,0.010713581,61.5462,86.06,1.236,0.02405,-0.0506424,11.18,0.01735,5.783,0.4978,128.4,24.1733,19.9428
9941859,PC,PC,0.024136025,0.9899,89.72,2.212,0.1398,-0.2092228,38.46,0.05856,7.018,0.3355,688.2,0.0471,0.0
9942881,UNK,NTP,0.015026459,1.9062,89.98,9.634,0.9531,0.1026024,7.053,0.1448,10.09,0.1233,272.2,92.9075,98.586
9943009,UNK,PC,0.0050151747,18.1212,87.31,1.512,0.03733,0.1449088,8.502,0.01008,12.11,0.5025,28.07,9.1954,10.1938
9959492,PC,PC,0.014246372,4.0247,89.69,2.129,0.09976,0.1384666,9.35,0.03141,4.111,0.2212,238.3,2.1722,1.5274
9959494,AFP,AFP,0.0035803207,72.3038,83.23,3.828,0.02505,0.3768076,16.82,0.015,6.241,0.3,14.79,18.754,14.5069
9959545,AFP,AFP,0.0059825257,68.5079,78.55,3.797,0.02267,-0.1293228,16.27,0.02903,4.942,0.4726,40.99,13.9564,13.6962
9972385,AFP,AFP,0.011616985,96.7861,21.93,4.016,0.04275,0.387012,11.56,4.091,3.652,0.9977,48.52,3.117,0.7777
9972385,UNK,NTP,0.0040898891,8.9465,37.38,3.375,0.02055,0.387012,8.434,0.07135,3.982,0.9003,14.6,90.7797,97.9573
9972385,UNK,NTP,0.0053323901,7.5964,36.42,2.584,0.01697,0.387012,13.22,0.07056,4.353,0.9,24.82,91.4476,98.0807
9972385,AFP,AFP,0.0048188621,91.161,89.75,4.835,0.04276,0.387012,10.57,0.0232,4.78,0.0231,27.4,7.4725,2.6112
9651668,PC,PC,0.12338814,14.8504,89.31,2.671,0.03778,-0.0308036,2719.0,0.2962,232.7,0.1039,18170.0,0.5566,1.748
9652166,UNK,NTP,0.0036507645,10.967,76.44,2.008,0.01657,0.3243154,8.468,0.009744,8.655,0.5012,14.69,87.0892,97.3497
9652632,UNK,AFP,0.48296513,94.1391,76.82,5.676,0.03585,0.4129268,30260.0,5.338,3760.0,0.9001,128900.0,3.4671,0.9103
9652649,AFP,AFP,0.0062182089,96.7258,88.55,4.094,0.03374,-0.1851216,12.47,0.02565,4.307,0.1174,46.88,0.7826,0.1879
9655769,AFP,AFP,0.0009103876,94.9758,82.65,1.084,0.01506,0.312902,0.25,0.001203,7.166,0.4249,0.9178,4.8574,1.3592
9655769,AFP,AFP,0.0065677028,99.2784,42.67,1.46,0.01506,0.312902,14.98,0.04904,4.028,0.9005,38.24,0.7027,0.081
9655792,NTP,NTP,0.020614126,3.5095,89.92,12.89,1.385,-0.0281314,8.175,0.3202,8.152,0.4364,488.1,88.7654,97.5206
9655858,AFP,AFP,0.48708474,95.3628,89.23,5.47,0.195,-0.2420112,185.8,3.188,65.15,0.7573,178400.0,0.7364,0.2867
9674592,AFP,AFP,0.15983722,98.9022,77.4,6.735,0.06804,-0.1871558,171.7,3.367,61.31,0.9998,9299.0,0.491,0.0788
9674608,AFP,AFP,0.088005819,89.7124,85.5,1.21,0.03595,-0.5311968,134.8,0.3996,13.75,0.9,5671.0,0.1902,0.8078
9674608,AFP,AFP,0.029474206,58.8763,89.68,0.9222,0.03595,-0.5311968,27.12,0.02691,5.122,0.1387,1094.0,0.2388,3.9907
9691284,AFP,AFP,0.0084319687,85.3067,76.48,2.997,0.0163,-0.3549888,10.15,0.03189,6.893,0.4648,82.78,13.8444,9.5361
9714209,UNK,NTP,0.019782998,15.6685,73.69,1.485,0.02649,0.3161612,9.765,0.1413,7.064,0.9007,343.2,82.7077,95.5435
9714209,UNK,NTP,0.0093843995,8.9172,31.6,2.152,0.01668,0.3161612,5.622,0.1014,3.998,0.9,77.79,90.4529,97.8834
9714358,AFP,AFP,0.42908835,97.0971,88.78,3.249,0.0578,-0.3990436,5621.0,1.142,1470.0,0.4399,208000.0,1.6923,0.3138
9714550,PC,PC,0.011740281,3.0866,89.27,1.615,0.05259,-0.2507928,15.52,0.02028,6.267,0.2765,164.2,0.0268,0.0
9718379,AFP,AFP,0.022427517,54.879,89.15,2.553,0.2263,0.243412,14.06,0.2492,5.982,0.8898,441.7,1.9766,12.6676
9719634,AFP,AFP,0.020376059,98.5026,86.99,2.408,0.04132,-0.5280568,51.66,0.06349,8.911,0.4975,483.1,0.0746,0.0144
9719636,AFP,AFP,0.21913652,93.5443,88.69,2.909,0.04378,-0.0358144,603.4,0.5494,86.58,0.24,56500.0,0.0869,0.2821
9763348,PC,PC,0.019135976,7.6524,85.25,5.267,0.129,0.143749,34.25,0.4897,14.88,0.9014,316.1,0.297,0.8714
9763612,PC,PC,0.0093931167,2.6543,88.81,3.135,0.1154,-0.3601792,11.52,0.0488,15.96,0.6372,95.69,0.4494,0.3744
9763640,UNK,NTP,0.020173072,34.1802,85.57,1.087,0.01416,-0.1890848,21.06,0.02478,16.35,0.368,473.6,49.3118,52.8128
9764489,NTP,NTP,0.021453449,0.2364,89.98,6.038,1.124,-0.2371448,5.734,0.134,20.73,0.2339,554.0,99.7462,99.5066
9776474,AFP,AFP,0.0033458841,99.7043,47.98,2.207,0.02339,0.0371456,4.533,0.03676,4.724,0.8958,9.889,0.2459,0.0679
9776474,AFP,AFP,0.0043962263,99.6067,74.76,3.011,0.02339,0.0371456,10.75,0.01749,5.426,0.4977,21.47,0.2415,0.0676
9776692,AFP,NTP,0.041095206,43.3303,87.34,2.0,0.01298,-0.1081864,-1.0,0.07971,5.82,0.1,2025.0,56.2216,60.392
9776794,PC,AFP,0.047407245,58.938,89.78,1.584,0.129,-0.5424892,18.01,0.08002,9.087,0.3296,2735.0,3.6998,13.2301
9790144,AFP,AFP,0.049422632,94.3822,32.62,4.936,0.04111,-0.0123096,13.14,5.184,6.552,0.9907,1059.0,5.5778,1.6326
9790144,UNK,NTP,0.010352258,19.6288,87.62,3.5,0.0259,-0.0123096,-1.0,0.03622,5.617,0.1,124.9,79.9035,93.6558
9790785,AFP,AFP,0.010044678,98.7961,76.8,3.959,0.02517,0.350211,6.698,0.05484,4.231,0.5338,111.4,1.1388,0.1045
9790785,AFP,AFP,0.011595548,99.2584,73.16,6.01,0.02517,0.350211,9.267,0.08782,3.402,0.4669,150.9,0.6666,0.08
9825174,AFP,PC,0.010283863,42.302,77.83,1.215,0.01529,-0.2591068,12.41,0.02455,6.287,0.7079,108.7,5.1131,14.4968
9825625,PC,PC,0.024587012,1.5575,81.86,4.15,0.07393,0.1787364,51.02,0.4766,7.053,0.8996,524.6,0.0502,0.0001
9826171,NTP,NTP,0.0084184253,3.2775,89.75,14.37,1.021,0.1255168,2.311,0.2253,46.08,0.6865,74.41,96.2164,98.8669
9826562,AFP,AFP,0.00555118,96.5809,88.12,2.05,0.01617,0.2664168,7.254,0.01138,7.307,0.07539,35.8,3.4191,0.8685
9838060,AFP,AFP,0.097782466,70.9855,87.8,3.822,0.1557,-0.3150696,72.64,2.645,18.36,0.9633,5003.0,0.1209,2.529
9838168,AFP,AFP,0.00854013,95.0424,84.68,14.56,0.06778,0.1827648,8.438,0.1338,4.098,0.2811,85.26,4.8097,1.3421
9838168,AFP,AFP,0.0090880706,97.9718,81.58,12.95,0.0678,0.1827648,9.639,0.148,3.986,0.4622,93.57,1.6815,0.2988
9838311,NTP,NTP,0.0062414791,9.5618,65.65,12.39,0.05035,0.16027,12.96,0.1498,10.6,0.7,40.55,89.349,97.7017
9850957,AFP,AFP,0.014599943,90.3072,68.34,6.705,0.08245,0.349041,16.83,1.673,9.221,0.9769,148.8,2.3822,2.0638
9850966,AFP,AFP,0.016405746,80.3834,89.57,5.135,0.07398,-0.5578484,9.915,0.08365,5.623,0.09662,342.8,1.15,3.0418
9851021,AFP,AFP,0.012958994,74.7944,65.91,6.939,0.09745,-0.49417,18.01,1.748,224.5,0.9798,84.65,13.7528,10.3717
9851123,AFP,AFP,0.046456531,95.6973,89.26,6.555,0.07849,-0.3646454,84.82,0.2959,122.5,0.1318,2651.0,1.2026,0.2486
9887224,AFP,AFP,0.0086678986,94.3952,88.38,1.901,0.01649,-0.5357976,27.63,0.0165,8.515,0.1,94.39,3.3634,0.8749
9892471,AFP,AFP,0.35488008,92.6539,87.2,3.466,0.07964,-0.2772156,1865.0,2.797,291.8,0.9007,72640.0,0.9249,0.5442
9892471,UNK,AFP,0.14286072,73.8196,80.3,3.234,0.05017,-0.2772156,284.0,3.621,48.26,0.9766,9012.0,8.3512,10.5568
9892624,NTP,NTP,0.0082173884,9.3757,52.39,1.417,0.01625,0.3220304,16.13,0.0585,6.352,0.8994,59.89,90.1787,97.8624
9899483,AFP,AFP,0.0083143585,97.803,74.42,2.747,0.02593,0.2786648,28.16,0.04548,4.526,0.7114,71.3,1.056,0.1034
9899505,AFP,AFP,0.014650858,95.8207,76.56,2.433,0.02407,0.0197704,19.57,0.06932,4.838,0.7074,222.3,3.5667,0.9225
9899514,AFP,AFP,0.010078479,95.1708,89.85,3.841,0.02231,-0.5390928,12.99,0.03833,4.62,0.006875,129.0,2.7342,0.6719
9899538,AFP,AFP,0.0037729106,66.8679,79.01,4.1,0.02195,-0.276122,6.958,0.01888,8.194,0.4294,16.62,29.448,25.5562
9943435,AFP,AFP,0.010647086,95.2321,88.86,1.19,0.01586,-0.072636,29.96,0.01267,7.463,0.1,134.8,2.3463,0.575
9944201,AFP,AFP,0.13010211,94.3154,79.7,1.249,0.01338,-0.4566688,1082.0,0.2565,129.5,0.7,17230.0,1.0518,0.3576
9944201,AFP,AFP,0.018323589,89.1565,82.05,0.8505,0.01338,-0.4566688,30.94,0.02802,23.65,0.6796,345.4,6.7914,2.3225
9944356,NTP,NTP,0.014433631,5.6938,89.96,2.763,1.133,0.5899244,6.563,0.07258,15.58,0.6819,217.2,93.2201,98.4808
9944421,AFP,AFP,0.54931533,99.872,87.99,3.698,0.06883,-0.3391592,6413.0,2.088,1444.0,0.7082,234000.0,0.0067,0.0
9959589,AFP,AFP,0.013875025,92.3996,54.99,3.066,0.02407,0.0197704,21.39,0.2049,6.132,0.8977,166.0,1.4556,0.8803
9959855,UNK,NTP,0.0057929247,32.8343,69.63,1.692,0.01582,0.164122,7.285,0.0206,5.456,0.7279,34.24,64.8716,78.8142
9962455,PC,PC,0.014460952,0.7008,86.9,9.924,0.1595,-0.4201318,22.87,0.2774,10.39,0.705,218.2,0.085,0.0611
9962455,PC,PC,0.010899584,0.5449,86.93,2.479,0.06312,-0.4201318,15.79,0.05153,3.502,0.6975,124.2,0.0615,0.0007
9973109,PC,PC,0.020226936,0.425,89.98,4.919,0.1629,-0.028048,24.58,0.09754,5.658,0.01202,494.3,0.0495,0.0
9973109,AFP,PC,0.012603352,1.2948,87.26,6.413,0.114,-0.028048,11.0,0.1486,3.782,0.6845,167.4,0.2469,0.1623
9973187,NTP,NTP,0.0049605967,2.6686,43.47,9.015,0.03577,0.5654378,5.395,0.1575,4.861,0.8491,22.94,97.1746,98.8918
9973633,AFP,AFP,0.15068869,94.5939,89.14,1.512,0.01363,0.3530348,39.01,0.1984,14.39,0.04456,26290.0,3.97,1.0719
9652655,AFP,AFP,0.0088915511,91.8346,85.49,3.327,0.03856,-0.0304874,11.65,0.03531,13.41,0.4137,90.9,4.9433,1.4455
9653622,PC,PC,0.021164557,5.6415,89.85,1.23,0.1411,0.2310978,20.52,0.02796,6.9,0.3,514.3,0.3148,0.6832
9654468,PC,PC,0.040694495,8.6361,88.21,6.096,0.2259,-0.5667156,18.82,1.265,8.699,0.9171,1234.0,0.0566,0.0059
9654875,PC,NTP,0.0043480969,22.7655,38.76,3.889,0.02872,0.3097136,17.18,0.08957,9.372,0.9031,16.74,63.5838,79.6111
9655858,AFP,AFP,0.29752481,94.411,89.0,6.109,0.195,-0.2420112,108.4,2.514,35.09,0.7364,83860.0,0.2183,0.3317
9655909,NTP,NTP,0.0064382647,39.8053,87.83,2.451,0.02145,0.2010752,11.26,0.01582,11.43,0.09663,48.02,60.1755,67.7612
9655909,UNK,NTP,0.0071650571,43.3966,87.67,2.474,0.02106,0.2010752,11.63,0.01778,4.324,0.1,59.47,56.5707,61.0199
9655978,UNK,NTP,0.0058811958,15.2247,53.41,1.731,0.01892,0.223214,7.368,0.05199,6.012,0.9,30.34,83.1137,95.7532
9691311,AFP,NTP,0.0047293749,46.6892,44.6,2.497,0.01687,-0.190482,9.364,0.05508,13.37,0.889,19.23,52.469,53.8682
9692128,AFP,AFP,0.0093455573,74.4513,84.82,1.79,0.02488,0.0702964,26.7,0.02204,7.544,0.5003,97.99,1.197,5.3006
9692345,AFP,AFP,0.012820999,92.0378,84.06,1.755,0.01312,-0.495009,22.7,0.02438,6.077,0.3,205.3,4.5743,1.3126
9714572,NTP,NTP,0.0051839636,4.0874,87.07,4.363,0.03801,0.4171042,10.17,0.02348,13.21,0.2054,30.99,95.5124,98.8412
9714633,AFP,AFP,0.0060705811,95.6707,89.35,2.03,0.01757,0.0388584,5.43,0.01226,8.96,0.02878,42.81,4.3201,1.1727
9714633,AFP,AFP,0.0085582955,98.2847,67.9,2.095,0.01758,0.0388584,7.496,0.03282,4.327,0.6799,76.53,1.709,0.3116
9714696,AFP,AFP,0.017899783,98.4792,84.07,1.195,0.02551,-0.0356792,42.46,0.04053,7.534,0.7001,330.0,0.2022,0.0866
9719636,AFP,AFP,0.045570018,78.0784,84.33,2.811,0.04378,-0.0358144,26.93,0.2306,4.728,0.6994,2161.0,0.4145,2.706
9723838,NTP,NTP,0.0066168969,19.6321,86.35,15.95,0.1412,0.168998,9.118,0.1352,11.43,0.4757,49.32,61.829,82.0622
9724220,NTP,NTP,0.0038748448,6.4302,76.94,1.511,0.01358,0.3912974,8.567,0.007765,6.816,0.5,16.55,93.2786,98.4324
9724220,UNK,NTP,0.0049648943,13.5951,77.51,2.897,0.02155,0.3912974,11.37,0.01905,4.67,0.5,27.29,85.0567,96.4951
9764506,NTP,NTP,0.0081195257,13.1087,84.4,4.938,0.0399,0.226825,13.51,0.04367,9.395,0.3,75.31,86.6597,96.9103
9764506,NTP,NTP,0.0063054209,7.7056,76.36,3.248,0.02513,0.226825,11.27,0.02709,6.863,0.5001,43.91,92.2687,98.1836
9764506,NTP,NTP,0.010575707,7.8077,77.28,7.427,0.04548,0.226825,11.57,0.1033,5.073,0.5,123.6,92.1409,98.1646
9764506,UNK,NTP,0.012659281,16.0774,87.23,2.5,0.01886,0.226825,-1.0,0.03156,7.934,0.1,185.5,83.4597,95.5992
9764544,AFP,AFP,0.0034113153,96.5796,86.52,3.796,0.0541,-0.0203608,17.97,0.01453,82.86,0.3348,13.09,2.7175,0.6546
9776816,UNK,NTP,0.014976577,5.4705,34.71,9.886,0.03734,0.4060274,18.72,0.499,4.359,0.8473,211.0,94.3788,98.6504
9776816,AFP,AFP,0.015677001,89.0567,70.87,2.398,0.01899,0.4060274,9.36,0.06814,4.186,0.681,256.7,10.9006,5.7752
9776816,AFP,AFP,0.041133632,97.3813,20.15,2.217,0.01899,0.4060274,23.45,1.325,5.829,0.9805,944.3,2.4155,0.5606
9777062,AFP,AFP,0.29500609,94.6234,89.86,4.5,0.1818,0.068296,-1.0,1.033,4188.0,0.1,267000.0,4.2333,1.159
9790806,PC,PC,0.02071983,29.4665,78.43,1.583,0.02843,-0.1816508,72.25,0.1564,15.63,0.9001,359.2,2.3113,10.0492
9790965,UNK,AFP,0.07310551,61.0931,73.58,1.132,0.01842,0.3230812,300.3,0.3371,64.84,0.9049,4472.0,18.508,16.6278
9790965,UNK,AFP,0.069063768,55.108,82.68,2.449,0.05929,0.3230812,222.6,1.028,35.01,0.9445,3487.0,2.9494,13.5012
9826562,AFP,AFP,0.0071672675,92.2119,82.22,2.031,0.01617,0.2664168,11.02,0.01588,4.093,0.3007,58.75,7.7851,2.7502
9826562,UNK,NTP,0.012439881,14.1467,76.16,4.449,0.02797,0.2664168,12.31,0.07294,7.162,0.5036,171.4,85.2864,96.3937
9827149,PC,PC,0.015495116,4.0917,87.67,1.821,0.03331,-0.2981092,22.78,0.03152,4.33,0.3467,283.2,0.0743,0.0912
9827596,AFP,AFP,0.006856553,80.0339,85.62,2.734,0.02592,0.08581,11.41,0.02043,6.481,0.2989,54.82,3.2205,7.4626
9838414,PC,AFP,0.02804199,79.0611,84.52,3.25,0.02153,-0.5468416,11.8,0.09684,4.337,0.2946,997.5,8.7607,6.6401
9838468,PC,PC,0.014275781,0.5734,88.4,9.616,0.2767,-0.2470048,16.06,0.3405,11.12,0.7817,200.4,0.0059,0.0
9838537,AFP,NTP,0.0018010544,47.2628,89.89,9.962,0.02307,-0.0399072,1.757,0.01791,6.294,0.001907,3.904,49.8387,49.9942
9838557,UNK,NTP,0.0060995286,39.3231,89.98,9.568,0.03854,0.0719228,8.836,0.05801,7.525,0.0006871,44.39,58.1728,65.9338
9851123,AFP,AFP,0.029076736,96.4604,85.48,7.549,0.07849,-0.3646454,38.21,0.3149,13.8,0.5761,945.2,0.6167,0.2163
9851126,AFP,AFP,0.25685239,97.7884,89.99,7.381,0.07649,-0.3992348,2404.0,1.508,1159.0,0.001959,81060.0,0.6112,0.1275
9851126,AFP,AFP,0.094378076,98.0645,83.98,8.556,0.07649,-0.3992348,380.5,1.287,127.5,0.6807,9413.0,0.2635,0.1138
9851126,AFP,AFP,0.044558643,97.0995,36.14,15.82,0.07649,-0.3992348,15.52,7.91,4.337,0.9999,580.7,2.511,0.5887
9892624,AFP,AFP,0.0064135787,98.5283,37.12,2.928,0.02233,0.3220304,9.449,0.09679,4.95,0.9013,36.52,1.4685,0.1722
9892624,AFP,AFP,0.0074749225,99.6432,89.43,4.154,0.02233,0.3220304,15.04,0.03083,4.453,0.01796,64.67,0.3568,0.0745
9892749,UNK,NTP,0.0051088666,9.323,72.6,3.954,0.03822,0.3618728,10.13,0.06058,6.147,0.8195,25.13,89.5827,97.7506
9899577,AFP,AFP,0.0074462554,94.4448,82.98,4.199,0.02236,-0.442941,13.43,0.03378,11.14,0.2862,67.54,4.8286,1.3578
9899583,AFP,AFP,0.0062872814,90.2363,76.53,4.134,0.02426,0.0015252,11.46,0.03439,5.583,0.5006,44.56,9.4197,4.1264
9899607,AFP,AFP,0.0089193761,97.3104,69.2,3.95,0.02407,0.0197704,15.47,0.06464,4.841,0.6811,83.73,1.9763,0.4258
9944421,AFP,AFP,0.28096708,97.8379,84.62,4.072,0.06883,-0.3391592,1177.0,2.036,196.6,1.0,30360.0,0.2256,0.1198
9945280,UNK,AFP,0.11406164,80.0216,89.91,1.664,0.01416,0.0303448,1774.0,0.1703,219.2,0.005044,15530.0,5.939,6.4949
9945370,PC,PC,0.030469433,0.1685,89.62,4.039,0.2182,-0.091016,23.2,0.1471,6.347,0.4404,1068.0,0.0118,0.0
9962595,PC,PC,0.23352094,39.4545,88.2,2.312,0.09331,-0.4616752,1223.0,2.002,241.1,0.9411,27870.0,0.0248,0.0
9963009,AFP,AFP,0.20840775,99.8968,88.57,9.347,0.2361,-0.2243702,1701.0,3.242,496.4,0.7659,42130.0,0.0101,0.0
9963009,AFP,AFP,0.1733659,96.3178,87.37,8.612,0.2361,-0.2243702,317.6,4.306,143.2,1.0,11070.0,0.14,0.2017
9973633,AFP,AFP,0.15802365,90.569,89.33,1.053,0.01361,0.3530348,19.91,0.144,11.19,0.04984,28600.0,5.8029,1.8194
9973855,AFP,AFP,0.0080877755,96.371,87.71,2.64,0.03903,-0.2507456,33.89,0.02368,10.94,0.3263,77.66,0.8198,0.2093
9974087,NTP,NTP,0.0075115523,8.0307,35.96,6.095,0.02804,0.9261424,5.538,0.2319,6.288,0.9,49.18,90.9838,97.9973
9974087,NTP,NTP,0.00774635,10.9438,89.99,3.262,0.02089,0.9261424,8.573,0.02507,4.788,0.0006672,71.13,87.3941,97.3645
9655005,UNK,NTP,0.002590709,16.6937,28.01,4.614,0.03094,-0.0689082,6.987,0.06246,8.125,0.9007,5.895,78.3232,93.7599
9655055,UNK,NTP,0.011761685,15.8097,88.74,1.389,0.02159,-0.2222082,14.72,0.01631,6.435,0.1,161.6,83.599,95.6274
9655055,AFP,AFP,0.01138738,99.6682,56.04,1.553,0.01825,-0.2222082,11.75,0.07394,4.519,0.8786,115.9,0.3194,0.0737
9655055,AFP,AFP,0.010303779,98.3876,88.25,1.5,0.01825,-0.2222082,-1.0,0.01545,4.498,0.1,124.2,1.6062,0.2496
9656252,PC,PC,0.032722745,1.1764,88.57,4.185,0.1339,-0.0930624,35.55,0.2159,6.263,0.631,1156.0,0.0029,0.0
9656397,AFP,AFP,0.35184312,96.7219,89.98,9.0,0.7261,0.0,-1.0,2.361,3472.0,0.1,388900.0,2.7064,0.65
9656397,AFP,AFP,0.2521972,95.7698,89.96,12.0,0.7262,0.0,-1.0,2.437,2060.0,0.1,340700.0,3.3175,0.8455
9656543,AFP,AFP,0.5,80.6001,89.21,2.0,0.02319,-0.4283454,-1.0,0.6715,775.4,0.1,399000.0,12.7551,8.867
9656543,NTP,NTP,0.20736839,14.1874,89.93,10.5,0.3932,-0.4283454,-1.0,1.819,2178000000.0,0.1,52910.0,85.2282,96.3653
9692557,AFP,AFP,0.0069992981,86.8871,57.25,1.176,0.01266,0.1384222,21.52,0.04243,10.23,0.9016,41.67,10.4334,5.5307
9693006,PC,PC,0.0054844058,10.24,89.8,2.884,0.04149,-0.431051,14.19,0.01574,4.894,0.02716,37.11,1.1694,1.4555
9693116,UNK,NTP,0.01647731,3.4583,89.9,4.18,1.392,0.0194508,8.791,0.3751,66.18,0.9123,226.1,91.1997,98.4805
9693282,NTP,NTP,0.013809539,12.9414,88.86,3.669,0.01488,0.2847724,17.65,0.05,5.584,0.02119,222.7,86.5959,96.9341
9715359,UNK,NTP,0.0037945611,15.1062,51.21,1.789,0.02104,-0.0405282,10.46,0.0357,8.266,0.902,12.73,84.7443,96.1043
9715359,UNK,NTP,0.0037658873,23.3055,88.73,1.571,0.02055,-0.0405282,10.25,0.005933,3.447,0.0795,16.31,75.3998,90.7419
9715488,NTP,NTP,0.0056221227,7.8225,86.65,4.484,0.0295,0.2999868,10.09,0.02584,6.208,0.173,36.95,91.0129,98.0346
9724984,AFP,AFP,0.020878352,91.4083,87.71,2.56,0.08569,-0.4167152,77.55,0.1001,18.89,0.6975,455.6,0.3658,0.767
9724993,AFP,AFP,0.15174141,79.7331,86.15,3.421,0.0808,-0.1909736,1958.0,1.456,324.2,0.8781,18430.0,0.2756,2.3657
9725543,AFP,AFP,0.0065380062,95.8451,34.94,1.124,0.01527,0.24766,3.159,0.08236,8.264,0.9576,33.08,4.0364,1.0774
9764544,AFP,AFP,0.0033762478,96.4672,86.1,4.877,0.0541,-0.0203608,17.25,0.01798,7.396,0.2956,12.88,3.1708,0.7958
9764544,AFP,AFP,0.0040347059,94.3693,89.35,2.5,0.0541,-0.0203608,-1.0,0.01015,4.541,0.1,18.61,4.8275,1.3585
9764868,NTP,NTP,0.016116467,2.9607,89.89,3.241,1.196,0.3246508,6.255,0.3106,35.05,0.9205,218.8,94.4789,98.772
9764965,AFP,AFP,0.0030030623,91.1417,65.88,2.241,0.01941,0.2431196,11.11,0.01312,47.24,0.7001,9.33,8.8151,3.5268
9777062,AFP,AFP,0.28686587,97.8692,85.83,8.652,0.1818,0.068296,2045.0,4.326,403.2,1.0,33670.0,0.5318,0.1273
9777062,AFP,AFP,0.04300219,81.2926,89.99,11.85,0.1818,0.068296,141.2,0.4885,504.8,0.002893,2155.0,11.6189,7.4625
9777062,AFP,AFP,0.0056468957,93.5391,40.76,5.947,0.04153,0.068296,7.521,0.177,8.783,0.9033,28.02,6.3719,1.9825
9777062,AFP,AFP,0.0082458305,97.2269,81.8,7.553,0.04153,0.068296,20.37,0.06748,6.401,0.2922,78.02,2.4603,0.5738
11296045,AFP,AFP,0.01221845,99.1358,13.42,3.838,0.03854,0.270283,17.43,1.52,4.088,0.9895,90.8,0.8236,0.0857
11296437,NTP,NTP,0.0048488593,3.1957,89.97,15.07,0.08294,0.3319792,9.512,0.0727,12.11,0.002099,27.4,96.5512,98.8852
11296724,UNK,PC,0.0085968107,20.1692,88.92,1.819,0.03099,-0.1657388,8.805,0.01589,7.492,0.1579,88.58,3.7925,8.0603
11296798,NTP,NTP,0.0043885734,7.8903,70.47,15.02,0.06418,0.1441552,5.974,0.1036,5.962,0.6067,20.92,91.5369,98.0955
11350118,PC,PC,0.015069053,0.9309,89.99,3.082,0.08559,-0.2556564,11.97,0.04576,4.766,0.003359,288.6,0.05,0.0
11350238,AFP,AFP,0.0063012675,91.9866,73.94,16.23,0.09435,0.3381096,9.883,0.2237,4.665,0.7409,40.38,7.9641,2.8753
11350238,AFP,AFP,0.0063019635,87.1099,69.23,12.67,0.09438,0.3381096,9.113,0.34,3.347,0.8784,36.28,12.6328,7.942
11350238,NTP,NTP,0.010768192,9.0741,87.19,10.5,0.04537,0.3381096,-1.0,0.113,4.453,0.1,134.4,90.6793,97.9338
11395587,PC,PC,0.018289157,0.7505,88.66,2.461,0.1071,-0.231698,31.99,0.08493,7.863,0.6987,348.8,0.0326,0.0
11395936,AFP,AFP,0.0041367659,99.8317,84.79,3.788,0.02448,-0.3782944,7.146,0.01623,6.566,0.1969,20.13,0.1683,0.0724
11395936,AFP,AFP,0.0048604501,99.6885,84.45,3.16,0.02448,-0.3782944,10.63,0.01628,4.781,0.2486,27.65,0.3022,0.0737
11414465,PC,PC,0.015470937,1.3007,87.37,2.072,0.03624,-0.551476,18.07,0.03951,8.337,0.4519,284.6,0.0506,0.0001
11414511,PC,PC,0.12163559,7.5319,87.18,2.555,0.03818,-0.3266156,1389.0,0.3322,126.0,0.4298,17190.0,0.0803,0.4503
11414527,AFP,AFP,0.0094014975,97.8811,84.86,1.207,0.01792,0.3075444,14.34,0.01292,8.184,0.3621,99.12,2.0261,0.4394
11456405,AFP,AFP,0.0051088126,90.0052,71.56,2.071,0.01701,-0.4281926,5.122,0.02012,13.22,0.6922,27.35,8.3205,3.2291
11457191,UNK,AFP,0.2116608,71.3241,63.8,3.411,0.02026,0.0880452,1298.0,2.17,249.7,0.9095,28700.0,11.1778,12.6985
11457191,UNK,NTP,0.047293926,10.9004,89.84,14.98,1.098,0.0880452,5.35,0.9751,32.18,0.5661,2473.0,84.4186,96.962
11457198,UNK,NTP,0.0042337994,12.0131,35.04,3.506,0.03268,0.322655,1.374,0.1504,5.135,0.9515,14.44,87.7833,97.2668
11499757,AFP,AFP,0.47720845,99.9576,89.75,6.0,0.1075,0.0,-1.0,1.953,2836.0,0.1,292400.0,0.0235,0.0
11501774,UNK,NTP,0.0077199993,27.6752,72.6,2.81,0.01454,-0.5308464,10.86,0.02841,10.9,0.4939,69.51,68.5656,84.8968
11502172,AFP,AFP,0.33877981,99.563,88.19,5.448,0.1602,-0.0659064,1236.0,2.724,545.9,1.0,45970.0,0.0506,0.0
11502172,AFP,AFP,0.21535825,97.4873,87.6,5.609,0.1602,-0.0659064,763.6,2.804,179.8,1.0,17680.0,0.0372,0.0
11520459,PC,PC,0.025858397,16.7342,89.72,1.273,0.07841,-0.445167,26.57,0.03406,6.056,0.2435,807.8,0.3116,1.9355
11520787,AFP,AFP,0.010343218,97.6246,81.05,15.35,0.05206,-0.0104168,10.56,0.1747,10.4,0.319,125.5,2.3164,0.5332
