,tce_period,tce_ror,tce_dor,tce_incl,tce_impact,tce_duration,tce_ingress,tce_depth,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_model_snr,tce_model_chisq,tce_robstat,tce_chisq1,tce_chisq2,tce_prad,tce_sma,tce_eqt,tce_steff,tce_slogg,tce_smet,tce_sradius,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_rmesmad,tce_rsnrmes,tce_rminmes,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd
386,0.768036,0.0056735426,2.0473894,75.86,0.5001,2.501,0.01878,34.97,0.5289088,0.1912268,-0.181698,0.0530112,4.283,24190.0,9.613,15700.0,1577.0,1.222,0.02058,4270.0,9883.0,4.14,-0.5,1.973,4.159,7.646,0.0001968,1.861,0.5602,0.7987,9.1651631158e-23,4.715978,-2.886713,1.080179
387,1.61112,0.0099875097,2.0561308,86.85,0.113,6.008,0.06017,121.9,0.6687224,0.076254,0.0522764,0.0068112,9.762,34650.0,18.88,27700.0,3437.0,0.5493,0.02161,910.0,4273.0,4.75,-0.9,0.504,10.6,9.301,0.009413,4.157,1.05,0.5684,1.3079549108e-11,9.831694,-0.2290067,1.429615
388,4.16026,0.01446766,2.498653,83.12,0.2993,12.33,0.1929,250.8,0.6687224,0.076254,0.0522764,0.0068112,10.62,17820.0,16.08,3033.0,1048.0,0.7957,0.04068,664.0,4273.0,4.75,-0.9,0.504,4.245,9.635,1.314,2.124,1.103,0.968,3.155659978e-10,10.92956,0.3298689,1.505706
389,459.137,0.025260872,184.95644,89.81,0.6131,15.58,0.6064,716.7,0.7681568,-0.932522,1.6068285,-0.5666132,3.222,235.0,11.07,1100.0,23.19,59.79,1.274,785.0,4311.0,1.88,-0.1,21.69,44.26,8.782,1.909e-14,13.15,0.3668,0.3828,5.9111541706e-13,8.648903,-1.77712,1.477573
390,366.774,0.013300459,259.87102,89.85,0.6705,8.192,0.1933,186.9,0.2881828,0.8926028,-0.7037898,0.2077562,6.419,249.8,14.28,9.372,4.314,2.022,1.013,322.0,6228.0,4.16,-0.3,1.393,9.156,9.017,8.857,13.41,0.7119,0.5411,1.1541798862e-20,6.885067,0.3115328,0.9414015
391,118.244,0.015357115,96.72843,89.99,0.01171,9.482,0.1434,321.1,0.8950128,-1.1483216,1.6912376,-0.51022,10.48,1026.0,137.4,1985.0,3755.0,23.29,0.4672,997.0,4142.0,2.14,0.46,13.9,131.7,11.63,1.004,16.96,0.901,0.7371,1.554988897e-10,14.54968,-8.564369,3.26316
392,13.8913,0.013184951,21.434679,89.98,0.008838,5.016,0.06528,211.7,0.3520754,0.4614588,0.044583,-0.1278366,9.274,3549.0,9.448,604.6,111.5,1.137,0.1013,674.0,5472.0,4.5,-0.54,0.79,5.015,8.832,0.01971,14.94,1.05,0.3294,1.7602198614e-17,7.358533,-0.1479737,1.06548
393,8.53161,0.28755379,22.325192,87.91,0.8138,2.913,1.444,65790.0,0.4997976,0.1043987,0.3852545,-0.2420112,93.86,2046.0,96.97,1498.0,233.6,31.38,0.08173,892.0,5780.0,4.44,0.0,1.0,16.77,95.69,1.086,136.2,0.9809,0.0315,0.0,7.518702,-0.03457116,1.072608
394,10.3186,0.027296793,6.292838,81.03,0.9815,3.799,1.786,418.1,0.4870324,0.2076406,0.2162708,-0.1703668,18.74,3029.0,19.71,933.5,279.8,3.157,0.09433,877.0,5927.0,4.41,0.07,1.06,6.707,17.82,0.0008922,24.76,1.052,0.1713,2.5344100634e-67,7.205062,-0.07399528,1.034398
395,8.41201,0.35626574,14.807671,87.92,0.5384,5.402,1.835,137100.0,0.3213044,0.8020792,-0.5993746,0.1678752,10510.0,12230.0,17360.0,22130000.0,187200.0,51.08,0.08248,1100.0,6247.0,4.22,-0.2,1.314,2301.0,15180.0,0.01923,5934.0,0.6923,0.01548,0.0,7.492588,-0.03808256,1.069907
396,8.41201,0.091397335,8.0783139,83.75,0.8798,5.138,1.529,7363.0,0.3213044,0.8020792,-0.5993746,0.1678752,820.8,7101.0,1115.0,118400.0,1958.0,13.11,0.08248,1100.0,6247.0,4.22,-0.2,1.314,131.8,879.7,1.32,1205.0,0.933,0.004267,0.0,7.436803,-0.06346614,1.064681
397,8.41217,0.020739064,15.747081,89.36,0.1758,4.103,0.08598,553.4,0.6330256,-0.62362,1.3364288,-0.5188372,28.41,5200.0,37.73,2543.0,3534.0,1.437,0.06995,598.0,4500.0,4.64,-0.26,0.635,16.37,39.53,0.0003493,60.86,0.7186,0.09096,2.2011325608e-310,7.366432,-0.03685545,1.051242
398,14.4713,0.033409911,5.4798685,80.94,0.8624,11.49,1.332,960.8,0.6962456,-0.6605088,1.3476232,-0.5471016,16.29,6913.0,56.79,5884.0,3129.0,43.99,0.1543,1880.0,4825.0,2.64,0.07,12.07,12.91,15.73,0.5442,23.3,1.036,1.129,1.2349610125e-45,7.793765,-0.07818512,1.118452
399,14.4712,0.044733742,4.0111027,89.95,0.00334,28.79,1.233,2575.0,0.6962456,-0.6605088,1.3476232,-0.5471016,22.53,10290.0,61.58,9385.0,5354.0,58.9,0.1543,1880.0,4825.0,2.64,0.07,12.07,6.118,17.1,0.2283,24.89,1.317,0.2589,1.6018329605e-53,7.796199,-0.07604929,1.118603
400,1.89145,0.020846307,2.2338715,76.8,0.5099,5.72,0.1568,500.2,0.6390872,-0.3760236,0.9868596,-0.45845,10.97,13640.0,12.08,4060.0,460.3,2.166,0.0296,1380.0,5504.0,4.47,0.24,0.952,4.76,11.12,1.564,15.04,0.9865,0.184,3.2192052627e-29,6.786403,-0.6139391,1.051403
401,1.89126,0.0053216718,1.7024338,60.85,0.8292,4.825,0.08079,25.96,0.588002,-0.4558796,1.2081091,-0.543268,11.38,26660.0,13.11,6480.0,1113.0,0.4257,0.02668,1150.0,4986.0,4.56,-0.24,0.733,5.549,11.54,4.547,13.27,0.9865,0.1911,1.139210059e-27,7.44787,-0.1375256,1.077216
402,217.832,0.088170465,83.71805,89.88,0.1776,21.34,1.781,9230.0,0.46432,0.4118826,-0.135908,-0.0159422,498.2,1356.0,2286.0,405100.0,1539.0,11.41,0.7577,345.0,6257.0,4.38,0.18,1.186,141.3,310.0,2.024,464.1,1.607,0.01693,0.0,8.383774,-1.51001,1.399816
403,10.5142,0.0082903903,18.24485,88.33,0.5323,3.77,0.04312,76.71,0.46432,0.4118826,-0.135908,-0.0159422,21.21,3589.0,32.58,2081.0,582.7,1.073,0.1004,949.0,6257.0,4.38,0.18,1.186,4.571,20.92,0.01042,30.25,1.014,0.1163,8.2590999078e-89,7.342986,-0.07555098,1.052788
404,2.61758,0.0040729588,2.3567706,87.29,0.1114,8.467,0.03477,20.83,0.6170436,-0.4024784,1.0679752,-0.4808308,6.184,34460.0,12.62,6653.0,1229.0,2.556,0.04622,2520.0,5117.0,3.2,-0.04,5.751,8.705,8.708,0.3625,5.349,0.7101,0.8072,2.8769668672e-13,8.500511,-0.02448407,1.211694
